"","Event","Lat","Lon","ReefID","Core","Level","Level_Matrix","IntMean"
"1833","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",2,60,58
"1834","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",2,60,58
"1835","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",3,100,100
"1836","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",3,120,100
"1837","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",3,120,100
"1838","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",3,120,100
"1839","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",4,150,175
"1840","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",4,200,175
"1841","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",4,200,175
"1842","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",4,200,175
"1843","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",4,200,175
"1844","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",4,200,175
"1845","2011 Cyclone Yasi",-18.4081955,146.7061615,"18-029","VDW",5,300,350
"1846","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",0,0,0
"1847","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",0,0,0
"1848","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",0,0,0
"1849","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",0,0,0
"1850","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",0,0,0
"1851","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",0,0,0
"1852","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",1,10,20
"1853","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",1,10,20
"1854","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",1,20,20
"1855","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",1,20,20
"1856","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",1,20,20
"1857","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",1,20,20
"1858","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",2,40,58
"1859","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",2,60,58
"1860","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",3,100,100
"1861","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",3,120,100
"1862","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",3,120,100
"1863","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",4,200,175
"1864","2011 Cyclone Yasi",-18.41375351,147.44873047,"18-039","DW",4,200,175
"1865","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",1,10,20
"1866","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",1,10,20
"1867","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",1,30,20
"1868","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",2,40,58
"1869","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",2,40,58
"1870","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",2,50,58
"1871","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",2,60,58
"1872","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",3,120,100
"1873","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",5,300,350
"1874","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",5,400,350
"1875","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",5,400,350
"1876","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",5,400,350
"1877","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",5,400,350
"1878","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",5,400,350
"1879","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",5,400,350
"1880","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",5,400,350
"1881","2011 Cyclone Yasi",-18.48267555,146.8711853,"18-032","DW",5,400,350
"1882","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",1,20,20
"1883","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",2,60,58
"1884","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",2,60,58
"1885","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",2,60,58
"1886","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",2,60,58
"1887","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",2,60,58
"1888","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",3,100,100
"1889","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",4,150,175
"1890","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",4,150,175
"1891","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",4,200,175
"1892","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",4,200,175
"1893","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",5,300,350
"1894","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",5,300,350
"1895","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",5,300,350
"1896","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",5,400,350
"1897","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",5,400,350
"1898","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",5,400,350
"1899","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",5,400,350
"1900","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",5,400,350
"1901","2011 Cyclone Yasi",-18.55063438,147.19277954,"18-073","DW",5,400,350
"1902","2011 Cyclone Yasi",-18.5564518,146.48890686,"18-048","VDW",0,0,0
"1903","2011 Cyclone Yasi",-18.59331703,146.49836731,"18-049e","VDW",4,200,175
"1904","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",0,0,0
"1905","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",0,0,0
"1906","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",1,10,20
"1907","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",1,20,20
"1908","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",1,20,20
"1909","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",1,20,20
"1910","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",1,20,20
"1911","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",1,20,20
"1912","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",1,20,20
"1913","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",1,20,20
"1914","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",2,40,58
"1915","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",2,40,58
"1916","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",2,40,58
"1917","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",2,60,58
"1918","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",2,60,58
"1919","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",2,60,58
"1920","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",2,60,58
"1921","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",3,100,100
"1922","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",3,100,100
"1923","2011 Cyclone Yasi",-18.6082859,147.55445862,"18-083","DW",4,200,175
"1924","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",0,0,0
"1925","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",1,20,20
"1926","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",1,20,20
"1927","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",1,20,20
"1928","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",1,20,20
"1929","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",2,40,58
"1930","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",2,50,58
"1931","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",3,100,100
"1932","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",3,100,100
"1933","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",3,120,100
"1934","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",3,120,100
"1935","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",3,120,100
"1936","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",4,200,175
"1937","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",4,200,175
"1938","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",4,200,175
"1939","2011 Cyclone Yasi",-18.62459183,147.2984314,"18-076","DW",5,300,350
"1940","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",0,0,0
"1941","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",0,0,0
"1942","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",0,0,0
"1943","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",0,0,0
"1944","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",0,0,0
"1945","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",1,20,20
"1946","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",1,20,20
"1947","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",2,40,58
"1948","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",2,40,58
"1949","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",2,40,58
"1950","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",2,40,58
"1951","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",2,60,58
"1952","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",3,100,100
"1953","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",3,120,100
"1954","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",3,120,100
"1955","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",4,200,175
"1956","2011 Cyclone Yasi",-18.64651299,147.71723938,"18-086","DW",5,400,350
"1957","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",0,0,0
"1958","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",1,20,20
"1959","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",1,20,20
"1960","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",1,20,20
"1961","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",2,60,58
"1962","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",3,100,100
"1963","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",3,120,100
"1964","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",3,120,100
"1965","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",3,120,100
"1966","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",3,120,100
"1967","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",3,120,100
"1968","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",4,200,175
"1969","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",5,400,350
"1970","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",5,400,350
"1971","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",5,400,350
"1972","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",5,400,350
"1973","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",5,400,350
"1974","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",5,400,350
"1975","2011 Cyclone Yasi",-18.79788971,147.52622986,"18-095","DW",5,400,350
"1976","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",1,10,20
"1977","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",1,10,20
"1978","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",1,10,20
"1979","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",1,20,20
"1980","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",1,20,20
"1981","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",1,20,20
"1982","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",1,20,20
"1983","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",2,40,58
"1984","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",2,40,58
"1985","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",3,100,100
"1986","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",3,120,100
"1987","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",3,120,100
"1988","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",4,200,175
"1989","2011 Cyclone Yasi",-18.8224926,147.64483643,"18-096","DW",4,200,175
"1990","2011 Cyclone Yasi",-18.85930061,147.88334656,"18-099","DW",0,0,0
"1991","2011 Cyclone Yasi",-18.85930061,147.88334656,"18-099","DW",0,0,0
"1992","2011 Cyclone Yasi",-18.85930061,147.88334656,"18-099","DW",0,0,0
"1993","2011 Cyclone Yasi",-18.85930061,147.88334656,"18-099","DW",0,0,0
"1994","2011 Cyclone Yasi",-18.85930061,147.88334656,"18-099","DW",1,20,20
"1995","2011 Cyclone Yasi",-18.85930061,147.88334656,"18-099","DW",1,20,20
"1996","2011 Cyclone Yasi",-18.85930061,147.88334656,"18-099","DW",2,40,58
"1997","2011 Cyclone Yasi",-18.85930061,147.88334656,"18-099","DW",2,60,58
"1998","2011 Cyclone Yasi",-18.85930061,147.88334656,"18-099","DW",5,400,350
"1999","2011 Cyclone Yasi",-18.87314415,148.15063477,"18-112","DW",0,0,0
"2000","2011 Cyclone Yasi",-18.87314415,148.15063477,"18-112","DW",0,0,0
"2001","2011 Cyclone Yasi",-18.87314415,148.15063477,"18-112","DW",0,0,0
"2002","2011 Cyclone Yasi",-18.87314415,148.15063477,"18-112","DW",0,0,0
"2003","2011 Cyclone Yasi",-18.87314415,148.15063477,"18-112","DW",1,20,20
"2004","2011 Cyclone Yasi",-18.87314415,148.15063477,"18-112","DW",1,20,20
"2005","2011 Cyclone Yasi",-18.95594597,147.69447327,"18-106","DW",0,0,0
"2006","2011 Cyclone Yasi",-18.95594597,147.69447327,"18-106","DW",0,0,0
"2007","2011 Cyclone Yasi",-18.95594597,147.69447327,"18-106","DW",1,10,20
"2008","2011 Cyclone Yasi",-18.95594597,147.69447327,"18-106","DW",1,10,20
"2009","2011 Cyclone Yasi",-18.95594597,147.69447327,"18-106","DW",1,20,20
"2010","2011 Cyclone Yasi",-18.95594597,147.69447327,"18-106","DW",1,20,20
"2011","2011 Cyclone Yasi",-18.95594597,147.69447327,"18-106","DW",5,400,350
"2012","2011 Cyclone Yasi",-18.9756794,148.42677307,"18-120",NA,0,0,0
"2013","2011 Cyclone Yasi",-18.9756794,148.42677307,"18-120",NA,0,0,0
"2014","2011 Cyclone Yasi",-18.9756794,148.42677307,"18-120",NA,0,0,0
"2015","2011 Cyclone Yasi",-18.9756794,148.42677307,"18-120",NA,1,20,20
"2016","2011 Cyclone Yasi",-18.9756794,148.42677307,"18-120",NA,1,20,20
"2017","2011 Cyclone Yasi",-18.9756794,148.42677307,"18-120",NA,1,20,20
"2018","2011 Cyclone Yasi",-18.9756794,148.42677307,"18-120",NA,2,40,58
"2019","2011 Cyclone Yasi",-18.9756794,148.42677307,"18-120",NA,3,120,100
"2020","2011 Cyclone Yasi",-18.9756794,148.42677307,"18-120",NA,4,200,175
"2021","2011 Cyclone Yasi",-19.15415764,146.86457825,"19-009c","DW",3,120,100
"2022","2011 Cyclone Yasi",-19.25987816,148.55070496,"19-063b",NA,0,0,0
"2023","2011 Cyclone Yasi",-19.25987816,148.55070496,"19-063b",NA,0,0,0
"2024","2011 Cyclone Yasi",-19.25987816,148.55070496,"19-063b",NA,0,0,0
"2025","2011 Cyclone Yasi",-19.25987816,148.55070496,"19-063b",NA,1,20,20
"2026","2011 Cyclone Yasi",-19.25987816,148.55070496,"19-063b",NA,1,20,20
"2027","2011 Cyclone Yasi",-19.25987816,148.55070496,"19-063b",NA,3,120,100
"2028","2011 Cyclone Yasi",-19.27865601,148.349823,"19-044",NA,0,0,0
"2029","2011 Cyclone Yasi",-19.27865601,148.349823,"19-044",NA,0,0,0
"2030","2011 Cyclone Yasi",-19.27865601,148.349823,"19-044",NA,0,0,0
"2031","2011 Cyclone Yasi",-19.27865601,148.349823,"19-044",NA,0,0,0
"2032","2011 Cyclone Yasi",-19.27865601,148.349823,"19-044",NA,0,0,0
"2033","2011 Cyclone Yasi",-19.27865601,148.349823,"19-044",NA,1,10,20
"2034","2011 Cyclone Yasi",-19.27865601,148.349823,"19-044",NA,1,20,20
"2035","2011 Cyclone Yasi",-19.27865601,148.349823,"19-044",NA,2,40,58
"2036","2011 Cyclone Yasi",-19.27865601,148.349823,"19-044",NA,2,60,58
"2037","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,0,0,0
"2038","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,0,0,0
"2039","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,0,0,0
"2040","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,1,10,20
"2041","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,1,10,20
"2042","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,1,20,20
"2043","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,2,60,58
"2044","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,2,60,58
"2045","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,2,60,58
"2046","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,4,200,175
"2047","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,5,400,350
"2048","2011 Cyclone Yasi",-19.29451752,148.0796814,"19-045",NA,4,200,175
"2049","2011 Cyclone Yasi",-19.36690331,148.33796692,"19-047",NA,0,0,0
"2050","2011 Cyclone Yasi",-19.36690331,148.33796692,"19-047",NA,0,0,0
"2051","2011 Cyclone Yasi",-19.36690331,148.33796692,"19-047",NA,0,0,0
"2052","2011 Cyclone Yasi",-19.36690331,148.33796692,"19-047",NA,0,0,0
"2053","2011 Cyclone Yasi",-19.36690331,148.33796692,"19-047",NA,1,10,20
"2054","2011 Cyclone Yasi",-19.36690331,148.33796692,"19-047",NA,1,10,20
"2055","2011 Cyclone Yasi",-19.36690331,148.33796692,"19-047",NA,1,20,20
"2056","2011 Cyclone Yasi",-19.36690331,148.33796692,"19-047",NA,1,20,20
"2057","2011 Cyclone Yasi",-19.36690331,148.33796692,"19-047",NA,1,20,20
"2058","2011 Cyclone Yasi",-19.49141884,148.89859009,"19-076",NA,0,0,0
"2059","2011 Cyclone Yasi",-19.49141884,148.89859009,"19-076",NA,0,0,0
"2060","2011 Cyclone Yasi",-19.49141884,148.89859009,"19-076",NA,0,0,0
"2061","2011 Cyclone Yasi",-19.53398705,149.27287292,"19-116",NA,0,0,0
"2062","2011 Cyclone Yasi",-19.53398705,149.27287292,"19-116",NA,0,0,0
"2063","2011 Cyclone Yasi",-19.53398705,149.27287292,"19-116",NA,0,0,0
"2064","2011 Cyclone Yasi",-19.53398705,149.27287292,"19-116",NA,0,0,0
"2065","2011 Cyclone Yasi",-19.53398705,149.27287292,"19-116",NA,1,20,20
"2066","2011 Cyclone Yasi",-19.53398705,149.27287292,"19-116",NA,0,0,0
"2067","2011 Cyclone Yasi",-19.53398705,149.27287292,"19-116",NA,1,10,20
"2068","2011 Cyclone Yasi",-19.53398705,149.27287292,"19-116",NA,2,40,58
"2069","2011 Cyclone Yasi",-19.53862,148.94335938,"19-109a",NA,0,0,0
"2070","2011 Cyclone Yasi",-19.53862,148.94335938,"19-109a",NA,0,0,0
"2071","2011 Cyclone Yasi",-19.53862,148.94335938,"19-109a",NA,0,0,0
"2072","2011 Cyclone Yasi",-19.53862,148.94335938,"19-109a",NA,0,0,0
"2073","2011 Cyclone Yasi",-19.53862,148.94335938,"19-109a",NA,0,0,0
"2074","2011 Cyclone Yasi",-19.53862,148.94335938,"19-109a",NA,1,10,20
"2075","2011 Cyclone Yasi",-19.53862,148.94335938,"19-109a",NA,1,10,20
"2076","2011 Cyclone Yasi",-19.53862,148.94335938,"19-109a",NA,1,10,20
"2077","2011 Cyclone Yasi",-19.53862,148.94335938,"19-109a",NA,1,20,20
"2078","2011 Cyclone Yasi",-19.66704559,149.92649841,"19-159",NA,0,0,0
"2079","2011 Cyclone Yasi",-19.66704559,149.92649841,"19-159",NA,0,0,0
"2080","2011 Cyclone Yasi",-19.66704559,149.92649841,"19-159",NA,0,0,0
"2081","2011 Cyclone Yasi",-19.66704559,149.92649841,"19-159",NA,0,0,0
"2082","2011 Cyclone Yasi",-19.66704559,149.92649841,"19-159",NA,0,0,0
"2083","2011 Cyclone Yasi",-19.66704559,149.92649841,"19-159",NA,0,0,0
"2084","2011 Cyclone Yasi",-19.7245388,149.70863342,"19-177",NA,0,0,0
"2085","2011 Cyclone Yasi",-19.7245388,149.70863342,"19-177",NA,0,0,0
"2086","2011 Cyclone Yasi",-19.7245388,149.70863342,"19-177",NA,0,0,0
"2087","2011 Cyclone Yasi",-19.7245388,149.70863342,"19-177",NA,0,0,0
"2088","2011 Cyclone Yasi",-19.7245388,149.70863342,"19-177",NA,1,10,20
"2089","2011 Cyclone Yasi",-19.7245388,149.70863342,"19-177",NA,1,20,20
"2090","2011 Cyclone Yasi",-19.7245388,149.70863342,"19-177",NA,1,20,20
"2091","2011 Cyclone Yasi",-19.7245388,149.70863342,"19-177",NA,2,40,58
"2092","2011 Cyclone Yasi",-19.7245388,149.70863342,"19-177",NA,2,40,58
"2093","2011 Cyclone Yasi",-19.75622559,150.08551025,"19-207",NA,0,0,0
"2094","2011 Cyclone Yasi",-19.75622559,150.08551025,"19-207",NA,0,0,0
"2095","2011 Cyclone Yasi",-19.75622559,150.08551025,"19-207",NA,0,0,0
"2096","2011 Cyclone Yasi",-19.75622559,150.08551025,"19-207",NA,0,0,0
"2097","2011 Cyclone Yasi",-19.75622559,150.08551025,"19-207",NA,0,0,0
"2098","2011 Cyclone Yasi",-19.75622559,150.08551025,"19-207",NA,0,0,0
"2099","2011 Cyclone Yasi",-19.75622559,150.08551025,"19-207",NA,0,0,0
"2100","2011 Cyclone Yasi",-19.75622559,150.08551025,"19-207",NA,0,0,0
"2101","2011 Cyclone Yasi",-19.75622559,150.08551025,"19-207",NA,0,0,0
"2102","2011 Cyclone Yasi",-19.76042366,149.23330688,"19-135",NA,0,0,0
"2103","2011 Cyclone Yasi",-19.76042366,149.23330688,"19-135",NA,0,0,0
"2104","2011 Cyclone Yasi",-19.76042366,149.23330688,"19-135",NA,0,0,0
"2105","2011 Cyclone Yasi",-19.76042366,149.23330688,"19-135",NA,0,0,0
"2106","2011 Cyclone Yasi",-19.76042366,149.23330688,"19-135",NA,1,10,20
"2107","2011 Cyclone Yasi",-19.76042366,149.23330688,"19-135",NA,1,10,20
"2108","2011 Cyclone Yasi",-19.76073265,149.36825562,"19-131a",NA,0,0,0
"2109","2011 Cyclone Yasi",-19.76073265,149.36825562,"19-131a",NA,0,0,0
"2110","2011 Cyclone Yasi",-19.76073265,149.36825562,"19-131a",NA,0,0,0
"2111","2011 Cyclone Yasi",-19.76073265,149.36825562,"19-131a",NA,0,0,0
"2112","2011 Cyclone Yasi",-19.76073265,149.36825562,"19-131a",NA,0,0,0
"2113","2011 Cyclone Yasi",-19.76073265,149.36825562,"19-131a",NA,0,0,0
"2114","2011 Cyclone Yasi",-19.76073265,149.36825562,"19-131a",NA,0,0,0
"2115","2011 Cyclone Yasi",-19.76073265,149.36825562,"19-131a",NA,0,0,0
"2116","2011 Cyclone Yasi",-19.76073265,149.36825562,"19-131a",NA,1,10,20
"2117","2011 Cyclone Yasi",-19.80061722,149.42539978,"19-138",NA,0,0,0
"2118","2011 Cyclone Yasi",-19.80061722,149.42539978,"19-138",NA,0,0,0
"2119","2011 Cyclone Yasi",-19.80061722,149.42539978,"19-138",NA,0,0,0
"2120","2011 Cyclone Yasi",-19.80061722,149.42539978,"19-138",NA,0,0,0
"2121","2011 Cyclone Yasi",-19.80061722,149.42539978,"19-138",NA,0,0,0
