FID,PIXEL_ID,LONG,LAT,REEF_ID,REEF_NAME,Hs4MW_1985,Hs4MW_1986,Hs4MW_1987,Hs4MW_1988,Hs4MW_1989,Hs4MW_1990,Hs4MW_1991,Hs4MW_1992,Hs4MW_1993,Hs4MW_1994,Hs4MW_1995,Hs4MW_1996,Hs4MW_1997,Hs4MW_1998,Hs4MW_1999,Hs4MW_2000,Hs4MW_2001,Hs4MW_2002,Hs4MW_2003,Hs4MW_2004,Hs4MW_2005,Hs4MW_2006,Hs4MW_2007,Hs4MW_2008,Hs4MW_2009,Hs4MW_2010,Hs4MW_2011,Hs4MW_2012,Hs4MW_2013,Hs4MW_2014,Hs4MW_2015,Hs4MW_2016,Hs4MW_2017
1115,1116,143.75,-12.30,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1116,1117,143.76,-12.30,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1117,1118,143.77,-12.30,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1118,1119,143.78,-12.30,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1119,1120,143.79,-12.30,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1120,1121,143.80,-12.30,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1121,1122,143.81,-12.30,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1122,1123,143.82,-12.30,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1123,1124,143.83,-12.30,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1124,1125,143.35,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1125,1126,143.36,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1126,1127,143.37,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1127,1128,143.38,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1128,1129,143.39,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1129,1130,143.40,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1130,1131,143.41,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1131,1132,143.42,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1132,1133,143.43,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1133,1134,143.44,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1134,1135,143.45,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1135,1136,143.46,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1136,1137,143.47,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1137,1138,143.48,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1138,1139,143.49,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1139,1140,143.50,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1140,1141,143.51,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1141,1142,143.52,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1142,1143,143.53,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1143,1144,143.54,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1144,1145,143.55,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1145,1146,143.56,-12.31,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1146,1147,143.64,-12.31,12-057,U/N Reef (12-057),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1147,1148,143.65,-12.31,12-057,U/N Reef (12-057),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1148,1149,143.67,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1149,1150,143.68,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1150,1151,143.69,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1151,1152,143.70,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1152,1153,143.71,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1153,1154,143.72,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1154,1155,143.73,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1155,1156,143.74,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1156,1157,143.75,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1157,1158,143.76,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1158,1159,143.77,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1159,1160,143.78,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1160,1161,143.79,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1161,1162,143.80,-12.31,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1162,1163,143.86,-12.31,12-056,Mantis Reef (12-056),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1163,1164,143.87,-12.31,12-056,Mantis Reef (12-056),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1164,1165,143.88,-12.31,12-056,Mantis Reef (12-056),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1165,1166,143.36,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1166,1167,143.37,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1167,1168,143.38,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1168,1169,143.39,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1169,1170,143.40,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1170,1171,143.41,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1171,1172,143.42,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1172,1173,143.43,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1173,1174,143.44,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1174,1175,143.45,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1175,1176,143.46,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1176,1177,143.47,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1177,1178,143.48,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1178,1179,143.49,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1179,1180,143.50,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1180,1181,143.51,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1181,1182,143.52,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1182,1183,143.53,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1183,1184,143.54,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1184,1185,143.55,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1185,1186,143.56,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1186,1187,143.57,-12.32,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1187,1188,143.63,-12.32,12-057,U/N Reef (12-057),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1188,1189,143.64,-12.32,12-057,U/N Reef (12-057),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1189,1190,143.65,-12.32,12-057,U/N Reef (12-057),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1190,1191,143.67,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1191,1192,143.68,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1192,1193,143.69,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1193,1194,143.70,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1194,1195,143.71,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1195,1196,143.72,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1196,1197,143.73,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1197,1198,143.74,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1198,1199,143.75,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1199,1200,143.76,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1200,1201,143.77,-12.32,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1201,1202,143.86,-12.32,12-056,Mantis Reef (12-056),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1202,1203,143.87,-12.32,12-056,Mantis Reef (12-056),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1203,1204,143.37,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1204,1205,143.38,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1205,1206,143.39,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1206,1207,143.40,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1207,1208,143.41,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1208,1209,143.42,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1209,1210,143.43,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1210,1211,143.44,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1211,1212,143.45,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1212,1213,143.46,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1213,1214,143.47,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1214,1215,143.48,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1215,1216,143.49,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1216,1217,143.50,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1217,1218,143.51,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1218,1219,143.52,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1219,1220,143.53,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1220,1221,143.54,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1221,1222,143.55,-12.33,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1222,1223,143.62,-12.33,12-057,U/N Reef (12-057),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1223,1224,143.63,-12.33,12-057,U/N Reef (12-057),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1224,1225,143.64,-12.33,12-057,U/N Reef (12-057),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1225,1226,143.65,-12.33,12-057,U/N Reef (12-057),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1226,1227,143.67,-12.33,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1227,1228,143.68,-12.33,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1228,1229,143.69,-12.33,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1229,1230,143.70,-12.33,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1230,1231,143.71,-12.33,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1231,1232,143.72,-12.33,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1232,1233,143.73,-12.33,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1233,1234,143.74,-12.33,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1234,1235,143.75,-12.33,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1235,1236,143.76,-12.33,12-030,U/N Reef (12-030),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1236,1237,143.83,-12.33,12-058,Ferguson Reef (12-058),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1237,1238,143.87,-12.33,12-056,Mantis Reef (12-056),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1238,1239,143.38,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1239,1240,143.39,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1240,1241,143.40,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1241,1242,143.41,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1242,1243,143.42,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1243,1244,143.43,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1244,1245,143.44,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1245,1246,143.45,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1246,1247,143.46,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1247,1248,143.47,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1248,1249,143.48,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1249,1250,143.49,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1250,1251,143.50,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1251,1252,143.51,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1252,1253,143.52,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1253,1254,143.53,-12.34,12-016a,Gallon Reef (12-016a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
